PVSYST 7.2.16
;File;File date;Description
Projekt;Testprojekt_Project.PRJ;22/06/22 16h17;Le_Havre_Projekt;
Geografischer Standort;Le Havre_PVGIS_API_TMY.SIT;22/06/22 16h17;Le Havre;France;Europe;;
Wetterdaten;Le Havre_PVGIS_SARAH_2008.MET;22/06/22 16h15;Le Havre;PVGIS-SARAH;2008;
Simulationsvariante;Testprojekt_Project.VC0;22/06/22 12h08;Halle_test;
Simulation date;;22/06/22 16h34

Simulation:;Stundenwerte; von 01/01/08; bis 31/12/08 

Datum;GlobInc;EArray;E_Grid;HSol;AzSol;AngInc;AngProf;T_Amb;WindVel;TArray;IArray;UArray;EOutInv
25/04/08 23:00;0;0;0;0;0;90;0;10,69;3,1001;0;0;0;0
26/04/08 00:00;0;0;0;0;0;90;0;10,34;3,24;0;0;0;0
26/04/08 01:00;0;0;0;0;0;90;0;9,97;3,3099;0;0;0;0
26/04/08 02:00;0;0;0;0;0;90;0;9,7399;3,17;0;0;0;0
26/04/08 03:00;0;0;0;0;0;90;0;9,34;2,9701;0;0;0;0
26/04/08 04:00;0;0;0;0;0;90;0;8,9401;2,9;0;0;0;0
26/04/08 05:00;0;0;0;0;0;90;0;8,4998;2,9;0;0;0;0
26/04/08 06:00;0;0;0;3,776;-107,18;90;173,77;8,19;2,9701;0;0;0;0
26/04/08 07:00;63,283;0,5177;0,4885;12,336;-97,161;89,704;154,4;8,8599;2,9;11,058;1,1091;466,79;0,4885
26/04/08 08:00;242,92;1,8079;1,773;22,06;-85,806;76,485;123,91;11,31;2,8299;18,838;3,8395;470,87;1,773
26/04/08 09:00;415,41;3,4203;3,367;31,629;-73,486;63,038;95,639;13,47;3,17;28,085;7,436;459,97;3,367
26/04/08 10:00;600,28;4,9213;4,8438;40,544;-59,202;49,512;77,646;15,24;3,52;37,123;11,08;444,15;4,8438
26/04/08 11:00;855,1;6,7356;6,6154;48,062;-41,708;36,095;66,934;16,51;4,0699;48,315;15,959;422,05;6,6154
26/04/08 12:00;901,72;7,0216;6,8947;53,085;-20,086;23,245;60,112;17,41;4,14;51,105;16,867;416,3;6,8947
26/04/08 13:00;951,22;7,3068;7,1731;54,412;4,5504;13,072;55,403;18,28;4,14;53,937;17,798;410,55;7,1731
26/04/08 14:00;926,69;7,1322;7,0026;51,629;28,423;14,055;51,931;18,85;4;53,564;17,337;411,38;7,0026
26/04/08 15:00;934,81;7,1761;7,0455;45,552;48,52;24,902;49,242;19,29;3,93;54,386;17,513;409,75;7,0455
26/04/08 16:00;774,67;6,1041;5,9988;37,418;64,699;37,882;47,105;19,43;4,0699;48,21;14,442;422,65;5,9988
26/04/08 17:00;604,05;4,8671;4,7909;28,195;78,135;51,329;45,439;19,33;4,2099;41,472;11,17;435,74;4,7909
26/04/08 18:00;223,48;1,8156;1,7806;18,52;90,003;64,854;44,408;18,82;3,8601;26,678;3,9823;455,92;1,7806
26/04/08 19:00;51,977;0,3963;0,3673;8,84;101,2;78,28;45,484;17,78;3,66;19,564;0,8904;445,14;0,3673
26/04/08 20:00;0;0;0;2,1076;109,21;87,757;69,514;16,47;3,38;0;0;0;0
26/04/08 21:00;0;0;0;0;0;90;0;15,27;3,5901;0;0;0;0
26/04/08 22:00;0;0;0;0;0;90;0;14,54;3,66;0;0;0;0
26/04/08 23:00;0;0;0;0;0;90;0;13,9;3,7201;0;0;0;0
27/04/08 00:00;0;0;0;0;0;90;0;13,4;3,5901;0;0;0;0
27/04/08 01:00;0;0;0;0;0;90;0;12,97;3,38;0;0;0;0
27/04/08 02:00;0;0;0;0;0;90;0;12,55;3,24;0;0;0;0
27/04/08 03:00;0;0;0;0;0;90;0;12,18;3,24;0;0;0;0
27/04/08 04:00;0;0;0;0;0;90;0;11,88;3,17;0;0;0;0
27/04/08 05:00;0;0;0;0;0;90;0;11,59;3,24;0;0;0;0
27/04/08 06:00;0;0;0;3,8894;-107,55;90;173,63;11,37;3,3099;0;0;0;0
27/04/08 07:00;46,147;0,3773;0,3483;12,599;-97,35;89,53;154,06;11,68;3,3099;13,329;0,826;456,78;0,3483
27/04/08 08:00;201,59;1,5917;1,5583;22,321;-86,007;76,325;123,89;13,2;3,03;19,895;3,408;467,05;1,5583
27/04/08 09:00;486,56;3,9373;3,8771;31,896;-73,694;62,886;95,911;15,13;2,9701;32,261;8,7016;452,48;3,8771
27/04/08 10:00;689,11;5,5424;5,4503;40,825;-59,405;49,36;77,985;17;2,76;42,306;12,749;434,75;5,4503
27/04/08 11:00;362,33;2,9966;2,9488;48,363;-41,872;35,931;67,261;18,5;2,62;31,575;6,632;451,84;2,9488
27/04/08 12:00;678,35;5,4151;5,3261;53,404;-20,149;23,042;60,421;19,61;2,9;44,648;12,587;430,22;5,3261
27/04/08 13:00;280,51;2,3117;2,2729;54,728;4,6427;12,772;55,704;19,57;3,79;29,637;5,0994;453,33;2,2729
27/04/08 14:00;236,81;1,9639;1,9279;51,919;28,644;13,811;52,236;18,26;4,2099;26,737;4,2983;456,9;1,9279
27/04/08 15:00;445,01;3,6831;3,6263;45,809;48,794;24,769;49,57;17,44;2,4801;33,595;8,1959;449,39;3,6263
27/04/08 16:00;366,29;3,0428;2,9944;37,649;64,979;37,787;47,482;17,93;1,24;31,174;6,7201;452,79;2,9944
27/04/08 17:00;270,25;2,2445;2,2065;28,411;78,403;51,246;45,916;18,66;2,5499;28,382;4,9265;455,59;2,2065
27/04/08 18:00;132,81;1,0821;1,0511;18,732;90,256;64,769;45,11;18,81;2,4801;23,522;2,3823;454,22;1,0511
27/04/08 19:00;37,722;0,2934;0,2645;9,0563;101,44;78,185;46,971;18,06;2;19,404;0,6667;440,14;0,2645
27/04/08 20:00;0;0;0;2,1784;109,63;87,869;80,365;13,84;3,4499;0;0;0;0
27/04/08 21:00;0;0;0;0;0;90;0;12,2;3,7201;0;0;0;0
27/04/08 22:00;0;0;0;0;0;90;0;11,42;3,03;0;0;0;0
27/04/08 23:00;0;0;0;0;0;90;0;10,82;2,6899;0;0;0;0
28/04/08 00:00;0;0;0;0;0;90;0;10,62;3,24;0;0;0;0
28/04/08 01:00;0;0;0;0;0;90;0;10,42;3,66;0;0;0;0
28/04/08 02:00;0;0;0;0;0;90;0;10,16;3,1001;0;0;0;0
28/04/08 03:00;0;0;0;0;0;90;0;9,8998;2,9701;0;0;0;0
28/04/08 04:00;0;0;0;0;0;90;0;9,4401;2,8299;0;0;0;0
28/04/08 05:00;0;0;0;0;0;90;0;9,07;2,6899;0;0;0;0
28/04/08 06:00;0;0;0;3,9987;-107,91;90;173,51;8,8698;2,62;0;0;0;0
28/04/08 07:00;67,858;0,5668;0,5375;12,857;-97,538;89,36;153,73;9,21;2,5499;11,612;1,2132;467,2;0,5375
28/04/08 08:00;201,43;1,6159;1,5823;22,578;-86,207;76,17;123,87;10,01;3,7201;16,698;3,4129;473,45;1,5823
28/04/08 09:00;328,71;2,7692;2,7244;32,159;-73,903;62,739;96,178;10,94;4,6201;22,515;5,9009;469,29;2,7244
28/04/08 10:00;371,96;3,1584;3,1085;41,102;-59,609;49,213;78,319;11,75;4,55;25,071;6,7834;465,61;3,1085
28/04/08 11:00;765,76;6,2387;6,1301;48,66;-42,039;35,773;67,584;12,23;4,3401;40,439;14,223;438,65;6,1301
28/04/08 12:00;398,56;3,3725;3,3198;53,718;-20,216;22,845;60,726;12,79;4,28;27,138;7,3029;461,81;3,3198
28/04/08 13:00;101,21;0,847;0,8169;55,04;4,7321;12,477;56,001;12,86;4,6201;16,462;1,8248;464,13;0,8169
28/04/08 14:00;163,18;1,3871;1,3548;52,206;28,862;13,571;52,539;11,67;4,9701;17,468;2,9528;469,77;1,3548
28/04/08 15:00;252,94;2,1628;2,1254;46,063;49,066;24,64;49,895;11,14;4,4801;20,146;4,5945;470,74;2,1254
28/04/08 16:00;85,77;0,7197;0,6901;37,878;65,255;37,695;47,856;11,02;3,66;14,069;1,5436;466,23;0,6901
28/04/08 17:00;238,7;2,0424;2,0058;28,626;78,668;51,163;46,387;11,58;3,38;20,1;4,3448;470,08;2,0058
28/04/08 18:00;109,23;0,9174;0,887;18,943;90,506;64,685;45,805;11,57;3,4499;15,437;1,9626;467,43;0,887
28/04/08 19:00;138,55;0,9668;0,9363;9,2711;101,68;78,09;48,442;10,73;3,38;14,782;2,059;469,55;0,9363
28/04/08 20:00;0;0;0;2,2482;110,04;87,981;91,102;9,9098;2,6899;0;0;0;0
28/04/08 21:00;0;0;0;0;0;90;0;9,1502;2,62;0;0;0;0
28/04/08 22:00;0;0;0;0;0;90;0;8,3598;2,76;0;0;0;0
28/04/08 23:00;0;0;0;0;0;90;0;7,7099;2,9;0;0;0;0
29/04/08 00:00;0;0;0;0;0;90;0;7,1301;3,17;0;0;0;0
29/04/08 01:00;0;0;0;0;0;90;0;6,8701;3,52;0;0;0;0
29/04/08 02:00;0;0;0;0;0;90;0;6,91;3,8601;0;0;0;0
29/04/08 03:00;0;0;0;0;0;90;0;7,2601;4,6201;0;0;0;0
29/04/08 04:00;0;0;0;0;0;90;0;6,9199;4,4801;0;0;0;0
29/04/08 05:00;0;0;0;0;0;90;0;6,9199;4,3401;0;0;0;0
29/04/08 06:00;0;0;0;4,104;-108,27;90;173,39;7,17;4,55;0;0;0;0
29/04/08 07:00;71,918;0,6045;0,5751;13,11;-97,726;89,194;153,41;7,68;4,6899;10,215;1,2832;471,09;0,5751
29/04/08 08:00;124,21;1,0524;1,0215;22,83;-86,407;76,018;123,86;8,3399;5,1001;12,689;2,2156;475,01;1,0215
29/04/08 09:00;191,73;1,6413;1,6076;32,417;-74,111;62,595;96,441;9,3699;5,38;16,141;3,4572;474,75;1,6076
29/04/08 10:00;333,76;2,8519;2,806;41,374;-59,814;49,071;78,647;10,76;5,4499;22,68;6,0766;469,32;2,806
29/04/08 11:00;659,44;5,4673;5,377;48,952;-42,208;35,62;67,903;11,46;5,66;35,56;12,216;447,56;5,377
29/04/08 12:00;466,82;3,9342;3,8741;54,027;-20,286;22,655;61,028;12,4;6,0699;29,261;8,5813;458,46;3,8741
29/04/08 13:00;235,77;1,9977;1,9615;55,349;4,8185;12,188;56,295;13,14;6,3399;21,539;4,2774;467,04;1,9615
29/04/08 14:00;176,91;1,4947;1,462;52,489;29,077;13,336;52,838;13,4;6,9699;19,697;3,2039;466,53;1,462
29/04/08 15:00;149,68;1,2642;1,2324;46,314;49,334;24,514;50,217;12,89;7,45;18,215;2,7074;466,93;1,2324
29/04/08 16:00;300,31;2,5635;2,5213;38,105;65,528;37,604;48,225;12,17;7,31;22,931;5,4824;467,58;2,5213
29/04/08 17:00;104,53;0,8794;0,8492;28,839;78,929;51,081;46,854;11,88;7,8599;15,597;1,8853;466,44;0,8492
29/04/08 18:00;46,118;0,3781;0,3491;19,152;90,752;64,6;46,492;11,26;7,17;12,909;0,8261;457,66;0,3491
29/04/08 19:00;30,54;0,2469;0,218;9,4842;101,91;77,995;49,892;10,49;6,3399;11,588;0,5452;452,84;0,218
29/04/08 20:00;0;0;0;2,4693;110,26;87,874;96,105;9,9302;5,38;0;0;0;0
29/04/08 21:00;0;0;0;0;0;90;0;9,3998;5,2401;0;0;0;0
29/04/08 22:00;0;0;0;0;0;90;0;9,1702;5,52;0;0;0;0
29/04/08 23:00;0;0;0;0;0;90;0;8,7299;5,8601;0;0;0;0
30/04/08 00:00;0;0;0;0;0;90;0;8,3299;6,0001;0;0;0;0
30/04/08 01:00;0;0;0;0;0;90;0;7,9698;6,2099;0;0;0;0
30/04/08 02:00;0;0;0;0;0;90;0;7,7298;6,41;0;0;0;0
30/04/08 03:00;0;0;0;0;0;90;0;7,5599;6,3399;0;0;0;0
30/04/08 04:00;0;0;0;0;0;90;0;7,6302;6,4801;0;0;0;0
30/04/08 05:00;0;0;0;0;0;90;0;7,7198;7,03;0;0;0;0
30/04/08 06:00;0;0;0;4,2051;-108,63;90;173,28;7,8;7,8599;0;0;0;0
30/04/08 07:00;31,473;0,2575;0,2286;13,358;-97,913;89,031;153,1;7,8902;7,45;9,0176;0,5612;458,84;0,2286
30/04/08 08:00;158,64;1,3271;1,2951;23,077;-86,607;75,87;123,85;7,5699;7,17;13,009;2,7773;477,85;1,2951
30/04/08 09:00;463,04;3,876;3,8167;32,67;-74,32;62,456;96,699;8,44;7,17;24,684;8,2883;467,65;3,8167
30/04/08 10:00;436,91;3,7279;3,6705;41,64;-60,02;48,933;78,97;9,6299;7,0999;25,313;7,9969;466,16;3,6705
30/04/08 11:00;159,06;1,3559;1,3238;49,239;-42,38;35,472;68,217;10,79;7,45;16,434;2,8761;471,45;1,3238
30/04/08 12:00;221,93;1,8882;1,8527;54,333;-20,359;22,471;61,326;12,09;7,8599;19,985;4,0239;469,25;1,8527
30/04/08 13:00;158,02;1,346;1,3139;55,653;4,9018;11,905;56,585;11,04;8,7601;16,651;2,8582;470,92;1,3139
30/04/08 14:00;489,01;4,1334;4,0707;52,769;29,289;13,107;53,133;11,34;8,41;29,018;9,0009;459,21;4,0707
30/04/08 15:00;166,39;1,4148;1,3824;46,563;49,598;24,39;50,534;11,7;8,69;17,613;3,0117;469,77;1,3824
30/04/08 16:00;685,31;5,6867;5,5912;38,329;65,798;37,514;48,591;10,91;8,55;36,035;12,728;446,77;5,5912
30/04/08 17:00;409,93;3,485;3,4308;29,05;79,186;51;47,316;11,72;8,07;26,487;7,5211;463,36;3,4308
30/04/08 18:00;339,88;2,8165;2,7711;19,359;90,994;64,515;47,172;11,61;7,79;23,43;6,0212;467,76;2,7711
30/04/08 19:00;48,579;0,3912;0,3622;9,6957;102,14;77,9;51,319;10,81;6,2099;12,51;0,8522;459,06;0,3622
30/04/08 20:00;0;0;0;2,5366;110,67;87,984;104,75;10,1;5,2401;0;0;0;0
30/04/08 21:00;0;0;0;0;0;90;0;9,4401;4,6899;0;0;0;0
30/04/08 22:00;0;0;0;0;0;90;0;8,8902;4,6201;0;0;0;0
30/04/08 23:00;0;0;0;0;0;90;0;8,5401;4,76;0;0;0;0
01/05/08 00:00;0;0;0;0;0;90;0;8,0401;4,6899;0;0;0;0
01/05/08 01:00;0;0;0;0;0;90;0;7,7198;4,6899;0;0;0;0
01/05/08 02:00;0;0;0;0;0;90;0;7,55;4,9;0;0;0;0
01/05/08 03:00;0;0;0;0;0;90;0;7,3298;4,9701;0;0;0;0
01/05/08 04:00;0;0;0;0;0;90;0;7,0898;4,76;0;0;0;0
01/05/08 05:00;0;0;0;0;0;90;0;6,8801;4,55;0;0;0;0
01/05/08 06:00;18,172;0,1446;0,1005;4,302;-108,99;90;173,18;6,5798;4,3401;7,2331;0,3197;452,17;0,1005
01/05/08 07:00;80,338;0,6369;0,6074;13,602;-98,1;88,873;152,81;7,28;4;9,9402;1,3479;472,5;0,6074
01/05/08 08:00;166,03;1,3814;1,3491;23,32;-86,806;75,726;123,85;8,4002;6,0699;14,081;2,9001;476,32;1,3491
01/05/08 09:00;458,76;3,8264;3,7677;32,918;-74,529;62,321;96,954;9,5502;6,0001;25,667;8,2185;465,58;3,7677
01/05/08 10:00;478,6;4,0533;3,9916;41,902;-60,227;48,801;79,288;10,53;5,8601;27,763;8,7803;461,63;3,9916
01/05/08 11:00;510,91;4,3025;4,2376;49,521;-42,554;35,331;68,527;11,73;5,2401;30,232;9,4148;456,99;4,2376
01/05/08 12:00;487,35;4,0953;4,0331;54,633;-20,435;22,294;61,62;12,64;4,8299;30,268;8,9679;456,67;4,0331
01/05/08 13:00;323,53;2,7354;2,691;55,954;4,9817;11,627;56,871;13,19;4,55;24,754;5,8835;464,93;2,691
01/05/08 14:00;599,73;4,9664;4,8879;53,046;29,498;12,882;53,425;13,62;4,28;35,52;11,104;447,29;4,8879
01/05/08 15:00;215,26;1,8216;1,7866;46,808;49,859;24,27;50,848;13,48;3,4499;21,149;3,9045;466,53;1,7866
01/05/08 16:00;81,004;0,672;0,6425;38,55;66,063;37,425;48,953;13,23;2,4801;16,116;1,4576;461,03;0,6425
01/05/08 17:00;556,77;4,6801;4,6083;29,258;79,439;50,919;47,773;11,1;3,17;31,313;10,281;455,24;4,6083
01/05/08 18:00;152,26;1,2865;1,2546;19,564;91,232;64,43;47,843;10,67;3,38;16,026;2,7286;471,47;1,2546
01/05/08 19:00;120,67;0,8756;0,8454;9,9054;102,36;77,805;52,721;10,66;2,28;14,339;1,8675;468,86;0,8454
01/05/08 20:00;0;0;0;2,6027;111,07;88,092;112,29;10,34;2;0;0;0;0
01/05/08 21:00;0;0;0;0;0;90;0;9,33;2,2101;0;0;0;0
01/05/08 22:00;0;0;0;0;0;90;0;8,5302;2,3401;0;0;0;0
01/05/08 23:00;0;0;0;0;0;90;0;7,8902;2,4801;0;0;0;0
02/05/08 00:00;0;0;0;0;0;90;0;7,4598;2,6899;0;0;0;0
02/05/08 01:00;0;0;0;0;0;90;0;7,2302;2,76;0;0;0;0
02/05/08 02:00;0;0;0;0;0;90;0;7,0599;2,9;0;0;0;0
02/05/08 03:00;0;0;0;0;0;90;0;6,9;3,03;0;0;0;0
02/05/08 04:00;0;0;0;0;0;90;0;6,66;2,9701;0;0;0;0
02/05/08 05:00;0;0;0;0;0;90;0;6,3801;2,9;0;0;0;0
02/05/08 06:00;17,688;0,1406;0,0958;4,5478;-109,16;90;172,82;6,1599;2,8299;6,7954;0,3107;452,58;0,0958
02/05/08 07:00;85,563;0,6934;0,6638;13,841;-98,286;88,719;152,53;6,9698;2,5499;9,8524;1,4626;474,07;0,6638
02/05/08 08:00;244,13;1,8963;1,8607;23,557;-87,005;75,587;123,85;8,57;3,4499;16,359;3,9813;476,29;1,8607
02/05/08 09:00;466,01;3,878;3,8187;33,161;-74,737;62,191;97,204;9,97;3,1001;26,356;8,3534;464,25;3,8187
02/05/08 10:00;639,79;5,3098;5,2232;42,159;-60,435;48,673;79,601;11,42;2,76;34,729;11,824;449,07;5,2232
02/05/08 11:00;749,15;6,1098;6,0043;49,798;-42,73;35,194;68,832;12,61;2,62;40,199;13,916;439,05;6,0043
02/05/08 12:00;675,23;5,5462;5,454;54,929;-20,515;22,124;61,91;13,4;2,62;38,18;12,531;442,6;5,454
02/05/08 13:00;843,71;6,7297;6,6096;56,25;5,0583;11,356;57,154;14,33;2,41;45,644;15,743;427,46;6,6096
02/05/08 14:00;729,13;5,9133;5,8125;53,319;29,703;12,663;53,713;14,56;1,79;41,434;13,543;436,62;5,8125
02/05/08 15:00;598,99;4,9405;4,8626;47,051;50,116;24,153;51,159;14,74;1,3099;36,655;11,101;445,07;4,8626
02/05/08 16:00;460,55;3,8517;3,7927;38,77;66,324;37,338;49,31;14,92;0,8301;31,632;8,4915;453,59;3,7927
02/05/08 17:00;411,73;3,4527;3,3989;29,465;79,688;50,838;48,224;14,95;1,03;29,83;7,5637;456,49;3,3989
02/05/08 18:00;112,98;0,9372;0,9067;19,767;91,465;64,346;48,506;14,72;1,1699;18,731;2,0316;461,28;0,9067
02/05/08 19:00;46,191;0,3684;0,3394;10,113;102,58;77,709;54,094;14,43;1,38;16,065;0,8171;450,85;0,3394
02/05/08 20:00;0;0;0;2,6676;111,46;88,2;118,72;13,44;2,2101;0;0;0;0
02/05/08 21:00;0;0;0;0;0;90;0;12,58;2,4801;0;0;0;0
02/05/08 22:00;0;0;0;0;0;90;0;11,79;2,5499;0;0;0;0
02/05/08 23:00;0;0;0;0;0;90;0;11,19;2,62;0;0;0;0
03/05/08 00:00;0;0;0;0;0;90;0;10,58;2,6899;0;0;0;0
03/05/08 01:00;0;0;0;0;0;90;0;10,03;2,9;0;0;0;0
03/05/08 02:00;0;0;0;0;0;90;0;9,7399;3,03;0;0;0;0
03/05/08 03:00;0;0;0;0;0;90;0;9,3201;3,17;0;0;0;0
03/05/08 04:00;0;0;0;0;0;90;0;9,1602;3,3099;0;0;0;0
03/05/08 05:00;0;0;0;0,1311;-115,14;90;179,82;9,1298;3,38;0;0;0;0
03/05/08 06:00;7,8661;0,0578;0;4,6356;-109,52;90;172,74;9,1398;3,66;9,4271;0,1341;430,71;0
03/05/08 07:00;79,037;0,5855;0,5561;14,075;-98,471;88,568;152,26;10,01;3,79;12,497;1,2565;465,96;0,5561
03/05/08 08:00;255,71;1,9309;1,8951;23,789;-87,203;75,451;123,86;11,95;3,8601;20,017;4,1127;469,49;1,8951
03/05/08 09:00;474,27;3,876;3,8167;33,399;-74,946;62,065;97,45;14,06;4,0699;30,806;8,5135;455,28;3,8167
03/05/08 10:00;678,95;5,4976;5,4066;42,41;-60,644;48,55;79,908;15,92;4,2099;40,826;12,565;437,52;5,4066
03/05/08 11:00;835,18;6,5712;6,4549;50,069;-42,908;35,064;69,133;17,59;4,4801;48,67;15,592;421,45;6,4549
03/05/08 12:00;914,81;7,0572;6,9293;55,22;-20,598;21,961;62,196;18,91;4,6201;53,177;17,121;412,19;6,9293
03/05/08 13:00;790,36;6,1921;6,0847;56,542;5,1313;11,091;57,434;19,88;4,8299;49,245;14,725;420,5;6,0847
03/05/08 14:00;939,75;7,1566;7,0265;53,588;29,905;12,448;53,998;20,56;4,9;55,855;17,589;406,89;7,0265
03/05/08 15:00;887,5;6,8162;6,694;47,29;50,37;24,038;51,465;21;4,9;54,287;16,62;410,13;6,694
03/05/08 16:00;748,18;5,8727;5,7729;38,986;66,581;37,252;49,662;21,19;4,76;48,995;13,944;421,16;5,7729
03/05/08 17:00;576,91;4,6291;4,5586;29,669;79,932;50,758;48,668;21,14;4,41;42,304;10,669;433,87;4,5586
03/05/08 18:00;353,47;2,8156;2,7701;19,969;91,694;64,261;49,159;20,78;3,7201;33,188;6,2846;448,01;2,7701
03/05/08 19:00;49,288;0,3828;0,3538;10,319;102,79;77,614;55,437;19,71;3,24;21,453;0,8685;440,77;0,3538
03/05/08 20:00;0;0;0;2,882;111,67;88,092;120;17,81;3,7201;0;0;0;0
03/05/08 21:00;0;0;0;0;0;90;0;16,61;3,93;0;0;0;0
03/05/08 22:00;0;0;0;0;0;90;0;15,87;4,2099;0;0;0;0
03/05/08 23:00;0;0;0;0;0;90;0;15,26;4,3401;0;0;0;0
04/05/08 00:00;0;0;0;0;0;90;0;14,74;4,28;0;0;0;0
04/05/08 01:00;0;0;0;0;0;90;0;14,39;4,0699;0;0;0;0
04/05/08 02:00;0;0;0;0;0;90;0;13,95;3,66;0;0;0;0
04/05/08 03:00;0;0;0;0;0;90;0;13,34;3,3099;0;0;0;0
04/05/08 04:00;0;0;0;0;0;90;0;12,67;3,1001;0;0;0;0
04/05/08 05:00;0;0;0;0,226;-115,5;90;179,68;12,21;3,1001;0;0;0;0
04/05/08 06:00;0;0;0;4,8718;-109,68;90;172,4;11,85;3,17;0;0;0;0
04/05/08 07:00;82,345;0,6692;0,6397;14,304;-98,655;88,422;152;12,34;3,17;15,201;1,446;462,78;0,6397
04/05/08 08:00;148,12;1,2209;1,1893;24,017;-87,401;75,32;123,87;14,5;3,4499;19,687;2,6338;463,54;1,1893
04/05/08 09:00;436,99;3,5594;3,5042;33,631;-75,154;61,943;97,692;16,24;3,5901;31,715;7,859;452,9;3,5042
04/05/08 10:00;647,46;5,217;5,1326;42,655;-60,853;48,432;80,211;17,88;3,7201;41,62;11,971;435,8;5,1326
04/05/08 11:00;767,94;6,0542;5,9501;50,336;-43,089;34,939;69,429;19,38;3,8601;47,87;14,3;423,37;5,9501
04/05/08 12:00;879,17;6,7661;6,6451;55,506;-20,684;21,804;62,478;20,68;3,93;53,588;16,441;411,53;6,6451
04/05/08 13:00;672,62;5,3187;5,2319;56,83;5,2007;10,833;57,709;21,59;3,66;46,42;12,464;426,71;5,2319
04/05/08 14:00;371,12;3,0133;2,9653;53,854;30,103;12,239;54,279;22,08;3,1001;35,492;6,787;443,99;2,9653
04/05/08 15:00;328,43;2,6738;2,6303;47,526;50,619;23,927;51,767;22,22;2,4801;34,076;5,999;445,71;2,6303
04/05/08 16:00;686,67;5,4179;5,3287;39,2;66,833;37,168;50,01;22,07;2,5499;47,512;12,766;424,4;5,3287
04/05/08 17:00;203,98;1,6671;1,6332;29,871;80,172;50,678;49,107;21,73;2,6899;29,057;3,7033;450,16;1,6332
04/05/08 18:00;143,74;1,1616;1,1303;20,168;91,919;64,177;49,802;21,22;2,5499;26,335;2,582;449,89;1,1303
04/05/08 19:00;30,503;0,2362;0,2074;10,523;103;77,518;56,748;20,23;2,4801;21,339;0,5464;432,37;0,2074
04/05/08 20:00;0;0;0;2,9437;112,05;88,198;124,83;18,54;3,1001;0;0;0;0
04/05/08 21:00;0;0;0;0;0;90;0;17,22;3,24;0;0;0;0
04/05/08 22:00;0;0;0;0;0;90;0;16,23;3,24;0;0;0;0
04/05/08 23:00;0;0;0;0;0;90;0;15,71;3,1001;0;0;0;0
05/05/08 00:00;0;0;0;0;0;90;0;15;2,8299;0;0;0;0
05/05/08 01:00;0;0;0;0;0;90;0;14,31;2,62;0;0;0;0
05/05/08 02:00;0;0;0;0;0;90;0;13,6;2,41;0;0;0;0
05/05/08 03:00;0;0;0;0;0;90;0;13,2;1,86;0;0;0;0
05/05/08 04:00;0;0;0;0;0;90;0;12,7;1,5901;0;0;0;0
05/05/08 05:00;0;0;0;0,3164;-115,84;90;179,56;11,64;1,52;0;0;0;0
05/05/08 06:00;0;0;0;5,1029;-109,85;90;172,07;11,16;1,52;0;0;0;0
05/05/08 07:00;50,877;0,4168;0,3878;14,528;-98,838;88,28;151,75;12,06;1,38;13,877;0,9113;457,41;0,3878
05/05/08 08:00;179,8;1,4586;1,4261;24,239;-87,597;75,193;123,88;14,36;1,79;20,536;3,1399;464,55;1,4261
05/05/08 09:00;220,54;1,8418;1,8066;33,858;-75,362;61,826;97,93;15,41;1,86;23,241;3,9807;462,67;1,8066
05/05/08 10:00;311,56;2,6024;2,5598;42,896;-61,063;48,318;80,508;16,41;1,7201;27,584;5,6724;458,79;2,5598
05/05/08 11:00;425,91;3,5203;3,4657;50,597;-43,271;34,819;69,721;17,57;2,0699;32,978;7,8178;450,3;3,4657
05/05/08 12:00;421,17;3,4713;3,4173;55,787;-20,774;21,655;62,756;18,48;2,41;33,737;7,7369;448,67;3,4173
05/05/08 13:00;499,08;4,0692;4,0074;57,113;5,2664;10,581;57,981;19,3;2,8299;37,474;9,1978;442,41;4,0074
05/05/08 14:00;482,4;3,9359;3,8758;54,115;30,297;12,035;54,556;19,63;3,3099;37,193;8,8899;442,74;3,8758
05/05/08 15:00;428,59;3,5152;3,4606;47,759;50,864;23,818;52,065;19,77;3,52;35,344;7,8892;445,57;3,4606
05/05/08 16:00;378,96;3,1224;3,073;39,412;67,081;37,084;50,353;19,58;3,52;33,31;6,9591;448,69;3,073
05/05/08 17:00;204,78;1,6914;1,6573;30,071;80,407;50,599;49,539;19,31;3,17;26,65;3,7177;454,96;1,6573
05/05/08 18:00;121,92;0,9954;0,9648;20,365;92,139;64,092;50,434;18,76;3,03;23,103;2,194;453,7;0,9648
05/05/08 19:00;72,541;0,5566;0,5273;10,726;103,21;77,422;58,025;17,72;3,03;20,184;1,2374;449,79;0,5273
05/05/08 20:00;0;0;0;3,0039;112,43;88,304;128,94;16,45;3,17;0;0;0;0
05/05/08 21:00;0;0;0;0;0;90;0;15,46;3,3099;0;0;0;0
05/05/08 22:00;0;0;0;0;0;90;0;14,8;3,38;0;0;0;0
05/05/08 23:00;0;0;0;0;0;90;0;14,19;3,4499;0;0;0;0
06/05/08 00:00;0;0;0;0;0;90;0;13,67;3,52;0;0;0;0
06/05/08 01:00;0;0;0;0;0;90;0;13,16;3,5901;0;0;0;0
06/05/08 02:00;0;0;0;0;0;90;0;12,53;3,5901;0;0;0;0
06/05/08 03:00;0;0;0;0;0;90;0;11,99;3,66;0;0;0;0
06/05/08 04:00;0;0;0;0;0;90;0;11,51;3,66;0;0;0;0
